X,Y,Plant_Code,Plant_Name,State,Zip,PrimSource
-82.788611,28.184444,8048,Anclote,Florida,34691,natural gas
-81.548611,28.262778,8049,Intercession City,Florida,33848,natural gas
-74.06849,40.6182,8053,Pouch,New York,10305,natural gas
-91.1167,33.35,8054,Gerald Andrus,Mississippi,38702,natural gas
-93.2351,35.311,8055,Arkansas Nuclear One,Arkansas,72801,nuclear
-90.47684,29.998884,8056,Waterford 1 & 2,Louisiana,70057,natural gas
-98.3244,34.5431,8059,Comanche (OK),Oklahoma,73501,natural gas
-97.700556,32.403056,8063,DeCordova Steam Electric Station,Texas,76048,natural gas
-108.7875,41.7378,8066,Jim Bridger,Wyoming,82942,coal
-104.796,40.0922,8067,Fort Lupton,Colorado,80621,natural gas
-111.7503,33.3325,8068,Santan,Arizona,85296,natural gas
-111.0781,39.3792,8069,Huntington,Utah,84528,coal
-123.17392,46.172401,8073,Beaver,Oregon,97016,natural gas
-119.900055,34.431419,8076,Ellwood,California,93117,natural gas
-156.0283,19.7317,8083,Keahole,Hawaii,96740,petroleum
-102.6217,37.4028,8100,Springfield (CO),Colorado,81073,petroleum
-82.1158,38.9347,8102,"Gavin Power, LLC",Ohio,45620,coal
-96.831911,47.350064,8105,Halstad,Minnesota,56548,petroleum
-91.1321,41.7717,8106,Tipton,Iowa,52772,petroleum
-91.2471,42.343542,8108,Hopkinton,Iowa,52237,petroleum
-94.542359,40.212746,8110,Stanberry,Missouri,64489,natural gas
-104.70577,38.633451,8219,Ray D Nixon,Colorado,80817,coal
-101.815722,47.221447,8222,Coyote,North Dakota,58523,coal
-109.1639,34.3186,8223,Springerville,Arizona,85938,coal
-117.151605,40.881317,8224,North Valmy,Nevada,89438,coal
-79.0056,41.8389,8225,Seneca Generation LLC,Pennsylvania,16365,pumped storage
-114.738006,36.01551,8902,Hoover Dam (AZ),Arizona,86430,hydroelectric
-73.912561,40.787674,8906,Astoria Generating Station,New York,11105,natural gas
-71.56,42.388611,9038,Cherry Street,Massachusetts,1749,natural gas
-117.420556,47.653611,9095,Monroe Street,Washington,99201,hydroelectric
-117.418889,47.654444,9096,Upper Falls,Washington,99201,hydroelectric
-89.3586,43.0386,9674,Nine Springs,Wisconsin,53713,natural gas
-121.240826,48.675944,9842,Newhalem,Washington,98283,hydroelectric
-72.61,42.2,9864,Cabot Holyoke,Massachusetts,1040,hydroelectric
-105.215,39.7606,10003,Colorado Energy Nations Company,Colorado,80401,natural gas
-81.938787,27.76522,10004,Mosaic South Pierce Operations,Florida,33860,other
-121.1708,37.0478,10005,Dinosaur Point,California,93635,wind
-81.662705,30.314467,10008,Baptist Medical Center,Florida,32207,natural gas
-93.280382,44.9833,10013,Covanta Hennepin Energy,Minnesota,55405,biomass
-116.0583,43.528,10014,Lucky Peak Power Plant Project,Idaho,83716,hydroelectric
-76.8053,37.5392,10017,WestRock-West Point Mill,Virginia,23181,biomass
-118.953497,39.753999,10018,Desert Peak Power Plant,Nevada,89406,geothermal
-81.865273,28.811828,10020,Cutrale Citrus Juices USA I,Florida,34748,natural gas
-77.6319,43.1989,10025,"RED-Rochester, LLC",New York,14652,natural gas
-117.3215,33.1165,10026,Encina Water Pollution Control,California,92011,biomass
-70.9739,42.45,10029,General Electric Aircraft Engines,Massachusetts,1910,solar
-75.547335,39.149549,10030,Energy Center Dover,Delaware,19904,natural gas
-121.5367,37.0001,10034,Gilroy Power Plant,California,95020,natural gas
-71.894001,43.11391,10036,Hillsborough Hosiery,New Hampshire,3244,hydroelectric
-119.2947,36.3275,10042,Kaweah Delta District Hospital,California,93291,natural gas
-114.66162,42.629637,10049,Little Mac Project,Idaho,83316,hydroelectric
-92.165,34.6968,10050,Fourche Creek Wastewater,Arkansas,72206,biomass
-79.0912,35.6184,10051,Lockville Hydropower,North Carolina,27559,hydroelectric
-124.2028,40.7995,10052,Fairhaven Power,California,95564,biomass
-80.1055,41.1694,10058,General Electric Diesel Engine Plant,Pennsylvania,16127,petroleum
-70.8597,43.2597,10059,General Electric Great Falls Upper Hydro,New Hampshire,3878,hydroelectric
-74.825,40.8625,10061,"Mars Wrigley Confectionery US, LLC",New Jersey,7840,natural gas
-80.3566,25.8356,10062,Miami Dade County Resource Recovery Fac,Florida,33178,biomass
-73.102111,41.324308,10063,Derby Hydro,Connecticut,6418,hydroelectric
-69.6292,44.5467,10066,Lockwood Hydroelectric Facility,Maine,4901,hydroelectric
-105.0657,39.4588,10070,Foothills Hydro Plant,Colorado,80125,hydroelectric
-101.432004,35.66704,10072,Engineered Carbons Borger Cogen,Texas,79007,other
-105.1263,39.4326,10081,Strontia Springs Hydro Plant,Colorado,80125,hydroelectric
-118.2836,33.7683,10091,Total Energy Facilities,California,90745,biomass
-158.091438,21.303229,10093,Tesoro Hawaii,Hawaii,96707,petroleum
-70.8406,42.9383,10108,Hampton Facility,New Hampshire,3842,natural gas
-71.644646,43.446107,10109,Stevens Mills Dam,New Hampshire,3235,hydroelectric
-76.1983,40.7903,10113,John B Rich Memorial Power Station,Pennsylvania,17931,coal
-69.2019,44.3331,50230,Robbins Lumber,Maine,4973,petroleum
-117.805091,34.124171,50233,San Dimas Wash Generating Station,California,91773,hydroelectric
-117.6381,34.1019,50234,San Antonio Regional Hospital,California,91786,natural gas
-86.9122,40.4172,50240,Purdue University,Indiana,47907,natural gas
-106.5014,31.7697,50241,Tenet Hospital,Texas,79902,natural gas
-68.8046,44.5738,50243,Bucksport Generation LLC,Maine,4416,natural gas
-82.8411,35.535,50244,Canton North Carolina,North Carolina,28716,biomass
-87.3264,30.5966,50250,International Paper Pensacola,Florida,32533,biomass
-87.9556,45.7956,50251,Billerud Quinnesec Mill,Michigan,49870,biomass
-94.200786,45.617996,50252,Sartell Dam,Minnesota,56377,hydroelectric
-77.6414,36.4769,50254,KapStone Kraft Paper Corp,North Carolina,27870,biomass
-83.2119,42.2917,50260,Beaumont Hospital Dearborn Campus,Michigan,48123,petroleum
-119.065227,39.463569,50261,New Lahontan,Nevada,89406,hydroelectric
-108.592791,39.067347,50267,Redlands Water & Power,Colorado,81507,hydroelectric
-75.007933,44.705167,50268,Hewittville Hydroelectric,New York,13668,hydroelectric
-74.996581,44.714518,50269,Unionville Hydro Project 2499 NY,New York,13668,hydroelectric
-120.044365,34.464819,50270,ExxonMobil Santa Ynez Facility,California,93117,natural gas
-112.52944,42.908412,50274,Simplot Leasing Don Plant,Idaho,83204,other
-77.2806,37.3389,50275,Park 500 Philip Morris USA,Virginia,23836,natural gas
-70.061921,43.994729,50278,Worumbo Hydro Station,Maine,4252,hydroelectric
-75.5406,41.485,50279,Archbald Power Station,Pennsylvania,18403,natural gas
-73.5369,43.1033,50280,Dahowa Hydro,New York,12834,hydroelectric
-116.615,33.926111,50281,San Gorgonio Farms Wind Farm,California,92282,wind
-72.347603,43.374292,50285,Lower Village Water Power Project,New Hampshire,3437,hydroelectric
-70.7875,41.8022,50290,SEMASS Resource Recovery,Massachusetts,2576,biomass
-73.4994,40.7469,50292,Bethpage Power Plant,New York,11801,natural gas
-122.1096,39.1062,50293,Wadham Energy LP,California,95987,biomass
-88.2661,35.0471,50296,Packaging Corp of America,Tennessee,38326,biomass
-121.116006,37.732533,50299,AltaGas Ripon Energy Inc.,California,95366,natural gas
-117.774167,34.059444,50300,VESI Pomona,California,91768,batteries
-95.128856,29.723185,50304,Shell Deer Park,Texas,77536,natural gas
-83.408182,45.069929,50305,Alpena Cement Plant,Michigan,49707,petroleum
-97.4424,35.2089,50307,University of Oklahoma,Oklahoma,73019,natural gas
-147.648627,64.825601,50308,Utility Plants Section,Alaska,99703,coal
-87.2361,30.4736,50310,Standby Generation Plant,Florida,32503,natural gas
-74.22999,40.883345,50311,Passaic Valley Water Commission,New Jersey,7512,hydroelectric
-71.453632,43.130362,50312,Pembroke Hydro,New Hampshire,3275,hydroelectric
-74.1125,44.9318,50315,Chasm Hydro Partnership,New York,12920,hydroelectric
-84.933264,40.846525,50316,Bunge North America East LLC,Indiana,46733,natural gas
-119.899706,37.056803,50322,Site 980 65,California,93637,hydroelectric
-114.557764,42.636558,50323,Marco Ranch,Idaho,83338,hydroelectric
-71.73295,43.59,50324,Newfound Hydroelectric,New Hampshire,3222,hydroelectric
-88.197156,41.800909,50326,Nalco,Illinois,60563,natural gas
-122.446389,47.661111,50329,West Point Treatment Plant,Washington,98199,biomass
-159.6294,21.9178,50333,Gay Robinson,Hawaii,96747,hydroelectric
-88.3331,41.8244,50337,Mooseheart Power House,Illinois,60539,natural gas
-91.055114,30.226977,50341,PCS Nitrogen Fertilizer LP,Louisiana,70734,other
-121.631865,39.869284,50350,Forks of Butte Hydro Project,California,95954,hydroelectric
-71.604027,43.27456,50351,Rolfe Canal Hydro,New Hampshire,3303,hydroelectric
-120.883331,35.798576,50352,Nacimiento Hydro Project,California,93426,hydroelectric
-71.594962,43.285761,50353,Penacook Lower Falls,New Hampshire,3303,hydroelectric
-75.0169,43.1853,50354,Newport Hydro,New York,13416,hydroelectric
-86.79873,33.568164,50359,Sloss Industries Corp,Alabama,35207,natural gas
-117.155023,43.771896,50360,Michell Butte Power Project,Oregon,97913,hydroelectric
-117.24374,43.641603,50361,Owyhee Dam Power Project,Oregon,97913,hydroelectric
-117.232674,43.642023,50362,Tunnel 1 Power Project,Oregon,97913,hydroelectric
-115.511949,32.903826,50363,Mesquite Lake Energy Park Plant 2,California,92251,biomass
-71.53,41.8069,50365,Ridgewood Providence Power,Rhode Island,2919,biomass
-86.2367,41.7094,50366,University of Notre Dame,Indiana,46556,natural gas
-76.4764,42.4428,50368,Cornell University Central Heat,New York,14853,natural gas
-76.8771,40.2653,50373,Paxton Creek Cogeneration,Pennsylvania,17105,natural gas
-118.6242,34.2619,50375,East Portal Generator,California,91311,hydroelectric
-117.3319,47.6822,50380,Upriver Dam Hydro Plant,Washington,99212,hydroelectric
-118.254722,46.088333,50382,Twin Reservoirs,Washington,99362,hydroelectric
-71.5679,43.0168,50384,Gregg Falls,New Hampshire,3045,hydroelectric
-91.211,30.477,50389,Port Allen (LA),Louisiana,70767,natural gas
-147.075988,64.67141,50392,Eielson AFB Central Heat & Power Plant,Alaska,99702,coal
-119.703451,36.997694,50393,Friant Hydro Facility,California,93626,hydroelectric
-89.8964,44.3142,50395,Georgia-Pacific Corp - Nekoosa Mill,Wisconsin,54457,natural gas
-123.4156,43.0895,50396,Dillard Complex,Oregon,97432,biomass
-76.868117,39.870935,50397,Pixelle Specialty Solutions LLC - Spring Grove Facility,Pennsylvania,17362,coal
-81.124248,32.100354,50398,International Paper Savanna Mill,Georgia,31402,biomass
-120.15,38.1861,50400,Sand Bar Power Plant,California,95364,hydroelectric
-96.8333,28.5707,50404,BP Chemicals Green Lake Plant,Texas,77979,other
-69.647441,44.703467,50406,Somerset Plant,Maine,4976,biomass
-87.6514,45.1058,50408,Park Mill,Wisconsin,54143,hydroelectric
-87.6378,45.1069,50409,Menominee Mill Marinette,Michigan,49858,hydroelectric
-75.358801,39.843743,50410,Chester Operations,Pennsylvania,19013,natural gas
-74.187633,40.73928,50411,Rutgers Biomedical and Health Cogen,New Jersey,7103,natural gas
-92.432313,44.026072,50413,Olmsted Waste Energy,Minnesota,55906,biomass
-71.600827,43.283208,50414,Penacook Upper Falls Hydro,New Hampshire,3303,hydroelectric
-75.6131,43.98,50416,Tannery Island Power,New York,13619,hydroelectric
-120.677489,46.596413,50421,Orchard Avenue 1,Washington,98908,hydroelectric
-120.737194,46.692628,50423,Cowiche,Washington,98947,hydroelectric
-73.876888,40.844114,50427,Bronx Zoo,New York,10460,natural gas
-83.734617,42.281167,50431,University of Michigan,Michigan,48104,natural gas
-85.485944,42.950642,50433,Ada Dam,Michigan,49301,hydroelectric
-106.374808,39.252672,50435,Sugarloaf Hydro Plant,Colorado,80461,hydroelectric
-85.49888,42.909408,50436,Cascade Dam,Michigan,49506,hydroelectric
-83.440692,42.214264,50437,French Landing Dam,Michigan,48111,hydroelectric
-88.1439,44.8719,50439,Oconto Falls Lower,Wisconsin,54154,hydroelectric
-70.353152,43.684857,50447,S D Warren Westbrook,Maine,4098,biomass
-78.0772,42.6544,50449,Indeck Silver Springs Energy Center,New York,14550,natural gas
-76.493474,43.471745,50450,Indeck Oswego Energy Center,New York,13126,natural gas
-78.9182,42.9671,50451,Indeck Yerkes Energy Center,New York,14150,natural gas
-84.5042,39.175,50456,Procter & Gamble Cincinnati Plant,Ohio,45217,natural gas
-73.8125,43.25,50458,Indeck Corinth Energy Center,New York,12822,natural gas
-84.481387,45.637537,50461,Cheboygan,Michigan,49721,hydroelectric
-76.043233,41.574259,50463,Procter & Gamble Mehoopany Mill,Pennsylvania,18629,natural gas
-119.1667,34.196,50464,Oxnard,California,93030,natural gas
-84.0667,32.2544,50465,Flint River Operations,Georgia,31068,biomass
-83.5253,30.0688,50466,Buckeye Florida LP,Florida,32348,biomass
-77.802435,35.960058,50468,Rocky Mount Mill,North Carolina,27804,hydroelectric
-79.0056,43.0839,50472,"Covanta Niagara I, LLC",New York,14304,biomass
-82.8644,30.4522,50474,Swift Creek Chemical Complex,Florida,32096,other
-97.595813,27.811083,50475,Corpus Christi,Texas,78410,natural gas
-89.7342,45.4431,50476,Packaging of America Tomahawk Mill,Wisconsin,54487,biomass
-75.36645,44.296544,10116,Hampshire Paper,New York,13642,hydroelectric
-76.853872,40.244242,10118,Harrisburg Facility,Pennsylvania,17104,biomass
-79.357,37.534,50479,Georgia-Pacific Big Island,Virginia,24526,biomass
-82.5431,36.5219,50481,Tennessee Eastman Operations,Tennessee,37662,coal
-80.9377,26.7351,50482,Clewiston Sugar House,Florida,33440,biomass
-93.28128,30.225054,50487,PPG Powerhouse A,Louisiana,70602,other
-93.280693,30.221746,50488,PPG Riverside,Louisiana,70602,other
-93.295173,30.22612,50489,PPG Powerhouse C,Louisiana,70602,natural gas
-93.293765,30.226444,50490,PPG Plant C Caustic,Louisiana,70602,natural gas
-80.8547,39.7475,50491,Axiall Natrium Plant,West Virginia,26155,natural gas
-117.246698,32.679172,50492,Gas Utilization Facility,California,92106,biomass
-119.046,35.5005,50493,Double C Generation Limited Partnership,California,93308,natural gas
-119.040128,35.51647,50494,Kern Front Limited,California,93308,natural gas
-119.030546,35.509041,50495,High Sierra Limited,California,93308,natural gas
-76.779864,35.376266,50509,PCS Phosphate,North Carolina,27806,other
-75.961156,44.000608,50512,Glen Park Hydroelectric Project,New York,13601,hydroelectric
-75.04,43.897386,50513,Stillwater Reservoir Hydro,New York,13350,hydroelectric
-73.584076,43.160868,50514,Fort Miller Hydroelectric Facility,New York,12871,hydroelectric
-118.234722,33.791667,50530,Equilon Los Angeles Refining,California,90748,other
-118.3833,35.0686,50532,Victory Garden (Tehachapi),California,93561,wind
-116.6183,33.9369,50533,Painted Hills Wind Park,California,92282,wind
-116.6769,33.9461,50535,Mesa Wind Power LLC,California,92258,wind
-118.2469,35.2608,50536,Sky River Wind Energy Center,California,93561,wind
-122.172797,37.455314,50537,SRI International Cogen Project,California,94025,natural gas
-72.0994,44.1706,50539,Boltonville Hydro Associates,Vermont,5081,hydroelectric
-118.2358,33.8153,50540,BP Carson Refinery,California,90810,other
-118.2303,33.7771,50541,Harbor Cogen,California,90744,natural gas
-122.7958,48.0931,50544,Port Townsend Paper,Washington,98368,biomass
-81.478724,31.164772,10120,Pinova Inc.,Georgia,31520,biomass
-83.504932,33.816547,10121,High Shoals Hydro (GA),Georgia,30645,hydroelectric
-74.634,40.624,10122,CIP II/AR Bridgewater Holdings - NJCOE,New Jersey,8807,natural gas
-74.155,40.8359,10123,Hoffmann LaRoche,New Jersey,7110,natural gas
-75.336142,44.296453,10124,Hollow Dam Power Partnership,New York,13642,hydroelectric
-123.4347,40.37,10128,Gosselin Hydro Plant,California,95526,hydroelectric
-79.1594,40.6144,10129,Indiana University of Pennsylvania,Pennsylvania,15705,natural gas
-72.4061,43.6411,10137,Deweys Mill,Vermont,5059,hydroelectric
-109.1652,45.206341,10138,South Dry Creek Hydro,Montana,59068,hydroelectric
-118.48199,35.64414,10139,Isabella Hydro Project,California,93240,hydroelectric
-112.719439,44.027444,10140,Birch Creek Power,Idaho,83409,hydroelectric
-78.79794,40.55108,10143,Colver Green Energy,Pennsylvania,15927,coal
-121.3097,38.9032,10144,Sierra Pacific Lincoln Facility,California,95648,biomass
-83.423333,45.062836,10149,Decorative Panels Intl,Michigan,49707,natural gas
-80.163138,39.561831,10151,Grant Town Power Plant,West Virginia,26574,coal
-78.034628,40.540042,10152,Warrior Ridge Hydro,Pennsylvania,16669,hydroelectric
-95.1952,29.2293,10154,Power Island,Texas,77512,natural gas
-77.524504,37.220833,10155,Brasfield,Virginia,23803,hydroelectric
-120.099846,36.617022,10156,Fresno Cogen Partners,California,93660,natural gas
-116.640548,33.934725,10162,Whitewater Hydro Plant,California,92262,hydroelectric
-96.794154,28.513929,10167,Seadrift Coke LP,Texas,77979,petroleum
-118.2491,33.8759,10169,Carson Cogeneration,California,90746,natural gas
-81.5458,35.0642,10173,Cherokee Falls,South Carolina,29702,hydroelectric
-117.1517,32.7992,10175,Childrens Hospital,California,92123,petroleum
-71.031407,42.339387,10176,M Street Jet,Massachusetts,2127,petroleum
-104.9542,39.8078,10180,Metro Wastewater Reclamation District,Colorado,80229,biomass
-82.5992,35.6497,10181,Metropolitan Sewerage District,North Carolina,28804,hydroelectric
-71.1653,42.6994,50545,Lawrence Hydroelectric Associates,Massachusetts,1938,hydroelectric
-120.653417,39.448352,50546,Bowman,California,95604,hydroelectric
-116.71026,33.914986,50552,GPS Cabazon Wind LLC,California,92230,wind
-116.460278,33.881667,50553,Edom Hills Project 1 LLC,California,92235,wind
-77.6594,36.4517,50555,Rosemary Power Station,North Carolina,27870,petroleum
-97.647694,35.44221,50558,Frontier,Oklahoma,73179,natural gas
-120.477556,37.874056,50560,Pacific-Ultrapower Chinese Station,California,95327,biomass
-75.1592,39.8746,50561,Eagle Point Power Generation,New Jersey,8093,natural gas
-88.287721,41.871914,50563,Settlers Hill Gas Recovery,Illinois,60510,biomass
-73.425237,41.547671,50564,New Milford Gas Recovery,Connecticut,6776,biomass
-90.1317,38.6603,50566,Milam Gas Recovery,Illinois,62202,natural gas
-77.381667,43.081667,50568,High Acres Gas Recovery,New York,14450,biomass
-121.649866,37.749308,50571,Altamont Gas Recovery,California,94550,biomass
-80.166526,26.287966,50572,CSL Gas Recovery,Florida,33073,biomass
-87.577716,41.658794,50573,CID Gas Recovery,Illinois,60409,biomass
-87.813738,42.10625,50575,Lake Gas Recovery,Illinois,60062,biomass
-88.069722,42.850556,50576,Metro Gas Recovery,Wisconsin,53132,biomass
-88.1597,43.1922,50577,Omega Hills Gas Recovery,Wisconsin,53051,biomass
-118.47844,34.030318,50610,Saint Johns Health Center,California,90404,natural gas
-76.45,40.6191,50611,Westwood Generation LLC,Pennsylvania,17981,coal
-119.661992,35.319503,50612,McKittrick Limited,California,93251,natural gas
-89.6917,44.7881,50614,Mosinee Mill,Wisconsin,54455,biomass
-71.458415,41.744973,50621,Central Power Plant,Rhode Island,2920,natural gas
-119.440881,35.089829,50622,Berry Cogen Tanne Hills 18,California,93252,natural gas
-118.33,33.85336,50624,"Torrance Refining Company, LLC",California,90509,other
-94.0753,30.0636,50625,ExxonMobil Beaumont Refinery,Texas,77701,natural gas
-71.505278,42.750278,10183,Mine Falls Generating Station,New Hampshire,3062,hydroelectric
-97.842586,30.397351,10184,Central Utility Plant,Texas,78726,natural gas
-69.8867,44.7975,10186,Anson Abenaki Hydros,Maine,4950,hydroelectric
-81.798166,28.05485,10188,Cutrale Citrus Juices USA II,Florida,33823,natural gas
-73.7433,42.5375,10190,Castleton Energy Center,New York,12033,natural gas
-118.389722,35.060556,10191,Tehachapi Wind Resource I,California,93581,wind
